Date,Open,High,Low,Close,AdjClose,Volume
9/14/09,233.734787,236.859451,233.506271,236.024887,236.024887,3977000
9/15/09,236.00502,237.907639,234.827667,237.227066,237.227066,4827200
9/16/09,238.349762,243.103851,237.694031,242.567337,242.567337,5204100
9/17/09,243.699966,247.078003,242.001022,244.271255,244.271255,9024400
9/18/09,246.779938,246.884262,244.027832,244.14209,244.14209,6609600
9/21/09,242.294113,247.838058,241.539017,246.894196,246.894196,4260300
9/22/09,248.841522,249.373062,247.29657,247.917542,247.917542,6121900
9/23/09,248.771973,251.861877,247.246902,247.619476,247.619476,5443500
9/24/09,248.617981,249.084946,244.90712,246.779938,246.779938,5087900
9/25/09,245.547943,248.349731,244.410339,244.648788,244.648788,4125700
9/28/09,245.821167,249.129654,245.056152,247.654251,247.654251,3702400
9/29/09,248.151016,248.2603,244.912079,247.654251,247.654251,4225600
9/30/09,248.384491,248.454041,242.045731,246.322906,246.322906,6324100
10/1/09,244.90712,246.630905,241.926498,242.025848,242.025848,5662900
10/2/09,240.307037,244.281189,239.740723,240.724319,240.724319,5235300
10/5/09,242.249405,244.623962,240.108322,242.681595,242.681595,4316900
10/6/09,244.261322,248.071533,244.261322,247.758575,247.758575,5500100
10/7/09,247.887726,257.818146,247.29657,257.097839,257.097839,9811700
10/8/09,258.106262,259.934387,255.011398,255.42868,255.42868,8663500
10/9/09,256.655701,259.070007,255.587646,256.457001,256.457001,5511700
10/12/09,260.018829,261.181274,257.982086,260.326813,260.326813,6687500
10/13/09,260.500702,262.025787,259.005432,261.355133,261.355133,6114100
10/14/09,264.509613,266.05954,263.287567,265.930389,265.930389,6559200
10/15/09,265.150452,266.715271,261.931396,263.242859,263.242859,12280100
10/16/09,271.896576,275.582611,270.505615,273.148438,273.148438,17798600
10/19/09,274.559265,275.011322,272.592041,274.2612,274.2612,6477500
10/20/09,274.037659,274.688416,268.602997,274.077393,274.077393,8139900
10/21/09,273.178253,277.867737,272.726166,273.769409,273.769409,7388800
10/22/09,273.222961,275.706787,272.229401,275.25473,275.25473,4703300
10/23/09,275.830994,277.142456,273.819061,275.05603,275.05603,4816400
10/26/09,276.079376,279.005341,273.66507,275.314331,275.314331,5979400
10/27/09,273.704803,275.48822,270.321808,272.373474,272.373474,6474700
10/28/09,272.164825,273.222961,267.385925,268.404297,268.404297,5169000
10/29/09,269.750519,274.13205,268.752014,273.744568,273.744568,5077900
10/30/09,273.222961,273.307404,265.39386,266.327789,266.327789,6982000
11/2/09,266.804688,267.987,262.413269,265.269684,265.269684,6445800
11/3/09,263.292542,267.013336,262.443054,266.909027,266.909027,4791200
11/4/09,268.652679,270.987488,266.476837,268.419189,268.419189,4695700
11/5/09,269.988983,273.108704,269.57666,272.552307,272.552307,3719300
11/6/09,272.090302,274.107208,270.987488,273.769409,273.769409,3677100
11/9/09,275.930328,279.47229,275.32428,279.437531,279.437531,5334100
11/10/09,279.546814,282.552277,279.184174,281.548798,281.548798,4490500
11/11/09,283.39679,284.897034,281.101715,283.436523,283.436523,4669500
11/12/09,282.939758,284.598969,280.922882,282.090271,282.090271,3797000
11/13/09,282.805634,284.405212,281.474274,284.176697,284.176697,3355200
11/16/09,285.642181,286.630737,284.539337,286.278046,286.278046,4426800
11/17/09,285.577606,286.884094,285.006317,286.87912,286.87912,3858300
11/18/09,286.461853,287.519958,284.186646,286.461853,286.461853,3119200
11/19/09,285.031158,285.145416,283.158325,284.643677,284.643677,4364100
11/20/09,282.909943,283.953156,282.86026,283.138458,283.138458,4038500
11/23/09,286.382355,291.404694,286.069397,289.293427,289.293427,5128000
11/24/09,289.377869,290.257172,286.407196,289.661041,289.661041,3231200
11/25/09,291.310303,291.633209,289.462341,290.977478,290.977478,2941400
11/27/09,284.151855,289.348083,283.640198,288.006805,288.006805,2787100
11/30/09,288.438995,289.949158,286.690369,289.616333,289.616333,3472500
12/1/09,292.164764,293.699768,289.616333,293.029114,293.029114,4670700
12/2/09,293.590485,294.588989,291.215912,291.85675,291.85675,3348000
12/3/09,292.616821,293.814026,290.609863,290.977478,290.977478,2875900
12/4/09,294.593964,295.493103,287.718658,290.614838,290.614838,5059900
12/7/09,290.217407,292.442932,288.622772,291.230835,291.230835,3293500
12/8/09,289.864716,293.42157,289.119568,291.628235,291.628235,3067700
12/9/09,291.851776,292.760864,289.904449,292.606873,292.606873,3585000
12/10/09,293.312286,295.433502,293.297394,293.838867,293.838867,3358200
12/11/09,295.418579,295.453369,291.966034,293.347046,293.347046,3462300
12/14/09,295.751434,296.725098,294.390289,295.940186,295.940186,3851600
12/15/09,294.733032,296.263092,293.58551,294.653564,294.653564,4590400
12/16/09,297.365936,298.245209,296.392242,296.948639,296.948639,5655300
12/17/09,296.292908,296.889038,294.961548,295.050964,295.050964,5311800
12/18/09,296.089233,297.529846,295.577545,296.282959,296.282959,7108900
12/21/09,296.874115,297.981903,295.9104,297.40567,297.40567,5175800
12/22/09,298.727081,298.806549,297.490112,298.617767,298.617767,3786000
12/23/09,299.800079,304.454803,299.477203,303.863647,303.863647,4172200
12/24/09,304.484619,307.758331,304.156738,307.241699,307.241699,1728500
12/28/09,308.821411,310.972412,307.241699,309.422516,309.422516,3417800
12/29/09,310.351471,310.401154,307.147308,307.69873,307.69873,2868100
12/30/09,307.251617,309.352966,307.008209,309.352966,309.352966,2950200
12/31/09,310.356445,310.679321,307.986847,307.986847,307.986847,2455400
1/4/10,311.44931,312.721039,310.103088,311.349976,311.349976,3937800
1/5/10,311.563568,311.891449,308.76181,309.978882,309.978882,6048500
1/6/10,310.907837,310.907837,301.220856,302.164703,302.164703,8009000
1/7/10,302.731018,303.029083,294.410156,295.130463,295.130463,12912000
1/8/10,294.08725,299.675903,292.651581,299.06488,299.06488,9509900
1/11/10,300.276978,300.276978,295.100647,298.612823,298.612823,14519600
1/12/10,296.893982,297.147339,292.100159,293.332153,293.332153,9769600
1/13/10,286.382355,292.28894,285.095734,291.648102,291.648102,13077600
1/14/10,290.063416,295.180145,289.521942,293.019196,293.019196,8535300
1/15/10,294.75293,294.862213,287.152344,288.126007,288.126007,10939600
1/19/10,288.722137,293.302338,286.28302,291.911407,291.911407,8689500
1/20/10,291.09671,291.09671,285.786224,288.329681,288.329681,6543600
1/21/10,289.8349,291.513977,284.276062,289.606384,289.606384,12697400
1/22/10,280.426086,283.45639,265.701874,273.227905,273.227905,13689200
1/25/10,271.528961,273.16333,266.02478,268.255249,268.255249,8897200
1/26/10,267.246826,273.024231,266.412231,269.457428,269.457428,8767600
1/27/10,268.886169,272.055542,265.925415,269.298462,269.298462,7980200
1/28/10,270.485748,271.732635,263.585632,265.418701,265.418701,6500100
1/29/10,267.505127,268.74707,261.10675,263.257751,263.257751,8334700
2/1/10,265.572693,266.173798,263.436584,264.787811,264.787811,4530800
2/2/10,265.751556,265.751556,262.100281,263.843964,263.843964,8245600
2/3/10,262.626862,269.298462,262.408295,268.662598,268.662598,6037000
2/4/10,266.764954,267.261719,261.081909,261.687958,261.687958,6799200
2/5/10,262.492737,265.026245,259.541931,263.928406,263.928406,6353000
2/8/10,264.52948,269.24881,264.047638,265.011353,265.011353,5423500
2/9/10,268.026733,269.01532,265.806183,266.486755,266.486755,5675700
2/10/10,265.309418,267.15741,262.140045,265.498199,265.498199,5383700
2/11/10,264.936829,268.498688,263.039185,266.466888,266.466888,4851300
2/12/10,264.76297,266.839478,263.53595,264.837494,264.837494,4589000
2/16/10,266.700378,270.306915,265.423676,268.901062,268.901062,7356200
2/17/10,269.24881,269.944275,267.067993,267.366028,267.366028,4085700
2/18/10,267.033203,270.74408,266.337738,269.854858,269.854858,4704100
2/19/10,268.518555,270.257233,268.106232,268.632813,268.632813,5139400
2/22/10,271.906525,271.981018,268.752014,269.64621,269.64621,4316900
2/23/10,269.745575,270.058533,264.425171,265.806183,265.806183,5782400
2/24/10,265.264709,267.480286,263.540924,264.017822,264.017822,4683300
2/25/10,261.856873,262.537445,258.319885,261.514099,261.514099,6661300
2/26/10,262.00589,264.156921,260.048645,261.697906,261.697906,4125100
3/1/10,262.890167,264.921936,262.164856,264.623871,264.623871,4504800
3/2/10,266.009857,271.066956,265.776367,268.78183,268.78183,8770200
3/3/10,269.427643,272.289032,267.88269,270.898071,270.898071,6218800
3/4/10,271.484253,276.268127,271.335236,275.503113,275.503113,6408800
3/5/10,278.861267,282.000854,278.140961,280.282043,280.282043,7875300
3/8/10,280.565186,280.763916,278.692383,279.422638,279.422638,4803800
3/9/10,278.116119,280.505585,276.451935,278.285034,278.285034,6394400
3/10/10,280.058502,287.380859,279.288483,286.362488,286.362488,11383300
3/11/10,285.274567,291.210968,285.244751,288.692322,288.692322,8521500
3/12/10,292.169708,292.239258,287.70874,287.897491,287.897491,5542600
3/15/10,281.509064,282.885101,276.203552,279.770355,279.770355,9368300
3/16/10,279.099731,282.373444,278.568176,280.773834,280.773834,6907500
3/17/10,282.313812,283.878632,280.30191,280.952667,280.952667,6686300
3/18/10,280.5354,282.383362,279.661072,281.369965,281.369965,3577400
3/19/10,278.190643,282.164795,276.839417,278.190643,278.190643,9650600
3/22/10,276.258209,281.593506,275.349121,276.94873,276.94873,8061700
3/23/10,276.720215,277.351105,269.24881,272.726166,272.726166,11074100
3/24/10,270.992462,278.116119,268.106232,276.864258,276.864258,13215700
3/25/10,277.703796,284.151855,277.524963,279.621338,279.621338,7912900
3/26/10,280.808624,281.861755,278.200562,279.526947,279.526947,5427400
3/29/10,279.680939,280.5354,278.473785,279.407715,279.407715,6249300
3/30/10,279.596497,281.980988,278.329742,281.523956,281.523956,3981400
3/31/10,280.69931,283.029175,279.586548,281.727631,281.727631,6100900
4/1/10,283.828979,284.872192,280.947693,282.562195,282.562195,4232700
4/5/10,283.605408,285.58255,282.66156,283.660065,283.660065,3827700
4/6/10,282.890076,283.600464,280.873199,282.274078,282.274078,4147000
4/7/10,281.817047,282.537354,279.114624,279.949188,279.949188,5195400
4/8/10,279.839905,283.083801,278.215485,281.911438,281.911438,3920200
4/9/10,281.911438,282.547302,280.177704,281.280548,281.280548,4139900
4/12/10,281.841888,285.145416,281.280548,284.514496,284.514496,4735400
4/13/10,284.415161,292.537323,283.719666,291.489136,291.489136,7875500
4/14/10,293.123505,294.256134,290.118073,292.596924,292.596924,6849700
4/15/10,294.171692,296.988373,292.244232,295.726593,295.726593,13611500
4/16/10,279.680939,282.567169,273.039154,273.297455,273.297455,24630000
4/19/10,272.60199,275.205048,270.739105,273.272614,273.272614,7838600
4/20/10,275.294464,278.021729,273.749512,275.726654,275.726654,5993400
4/21/10,276.432068,278.314819,274.295959,275.35907,275.35907,4814000
4/22/10,274.216492,274.464874,269.919434,271.762451,271.762451,6604000
4/23/10,271.856842,272.885132,269.382935,270.734131,270.734131,4205800
4/26/10,270.724213,270.734131,262.895111,264.102264,264.102264,8794400
4/27/10,262.765961,267.425659,261.91153,262.820618,262.820618,7739300
4/28/10,264.33078,265.686951,258.831543,262.885193,262.885193,6856500
4/29/10,264.96167,266.516571,261.633331,264.281097,264.281097,6157600
4/30/10,263.848907,267.102753,261.022308,261.151459,261.151459,4902300
5/3/10,261.548889,264.738129,260.843475,263.585632,263.585632,3739700
5/4/10,261.558807,261.668091,250.475891,251.54892,251.54892,12231500
5/5/10,248.871338,256.193695,248.617981,253.232971,253.232971,9223900
5/6/10,252.731232,257.087891,228.513733,247.723801,247.723801,10065200
5/7/10,248.369598,251.027313,239.109818,244.976669,244.976669,10244000
5/10/10,255.324356,259.720764,254.643784,259.139557,259.139557,8309600
5/11/10,256.168854,258.260254,252.467941,252.880264,252.880264,6688300
5/12/10,254.365601,254.365601,249.378036,251.062088,251.062088,7753600
5/13/10,256.581177,259.313416,253.535995,253.789352,253.789352,6694700
5/14/10,253.23793,253.843994,246.521622,252.125168,252.125168,8285500
5/17/10,251.752594,252.537491,247.564835,252.34375,252.34375,5623800
5/18/10,253.352188,253.834061,246.92897,247.574768,247.574768,5687700
5/19/10,246.526581,248.106308,242.294113,245.617493,245.617493,6936100
5/20/10,240.967743,241.221085,235.369156,235.970245,235.970245,9890500
5/21/10,233.014465,240.932968,230.699524,234.499802,234.499802,19507500
5/24/10,238.811752,243.312485,236.859451,237.0383,237.0383,8747600
5/25/10,232.562408,237.182358,230.505783,236.993591,236.993591,6073900
5/26/10,239.477432,243.297577,235.965271,236.198761,236.198761,6996400
5/27/10,240.908127,244.564346,238.970718,243.645325,243.645325,5654700
5/28/10,244.777954,245.130661,239.939423,241.245926,241.245926,5827200
6/1/10,238.662735,243.94339,238.508728,239.626465,239.626465,5368200
6/2/10,241.767532,245.33931,239.174408,245.090927,245.090927,5114500
6/3/10,245.955292,252.358643,245.751617,251.166397,251.166397,7348800
6/4/10,248.245407,252.979614,246.745163,247.748627,247.748627,7891500
6/7/10,247.917542,248.836563,240.013947,241.191284,241.191284,7312500
6/8/10,242.348755,242.840561,237.227066,240.823669,240.823669,5405000
6/9/10,242.035797,242.860428,234.47496,235.478439,235.478439,5493300
6/10/10,238.632919,242.671661,236.382553,241.931473,241.931473,5189200
6/11/10,239.69104,242.77597,239.253891,242.671661,242.671661,3586400
6/14/10,245.642334,245.652267,240.033813,240.033813,240.033813,4107200
6/15/10,239.979172,248.583206,239.532074,247.385986,247.385986,8574600
6/16/10,246.481873,250.371567,246.452072,249.015396,249.015396,4608200
6/17/10,250.098358,251.300537,246.740189,248.42424,248.42424,3980200
6/18/10,249.631393,250.108292,247.455536,248.399399,248.399399,5783000
6/21/10,248.334824,248.866364,240.878311,242.701462,242.701462,6005600
6/22/10,243.367126,246.69548,241.295609,241.553925,241.553925,4468200
6/23/10,241.871857,241.871857,237.535065,239.467499,239.467499,4084500
6/24/10,238.280212,239.815231,235.100891,236.014954,236.014954,3811700
6/25/10,236.988617,237.281708,233.759613,234.812775,234.812775,4519500
6/28/10,234.768066,237.23204,232.989624,234.514709,234.514709,3547400
6/29/10,230.222626,230.774033,224.102432,225.662277,225.662277,7049700
6/30/10,226.010025,227.435745,220.923111,221.037369,221.037369,7253300
7/1/10,221.206268,222.751221,215.41394,218.325012,218.325012,7072900
7/2/10,219.383118,219.710999,216.591278,216.864502,216.864502,3897100
7/6/10,220.56543,222.38858,215.41394,216.626053,216.626053,5153400
7/7/10,217.738815,224.186874,216.283279,223.645401,223.645401,6300000
7/8/10,225.309586,227.187363,223.377151,226.804855,226.804855,5372400
7/9/10,234.455093,235.100891,229.89476,232.234543,232.234543,8719300
7/12/10,234.658768,238.170929,234.017944,236.377594,236.377594,6712100
7/13/10,239.566849,244.902145,238.588211,243.019394,243.019394,8004200
7/14/10,243.357193,245.319427,241.658249,244.082474,244.082474,6276500
7/15/10,244.276215,245.751617,239.780457,245.413818,245.413818,9779600
7/16/10,233.044266,233.759613,228.275284,228.319992,228.319992,15751300
7/19/10,229.015472,233.307556,227.281754,231.583771,231.583771,9159800
7/20/10,229.025406,239.934464,228.811798,239.238983,239.238983,8161600
7/21/10,240.436188,241.280701,236.178879,237.207199,237.207199,6601800
7/22/10,240.05368,242.91011,239.681107,240.838577,240.838577,4323200
7/23/10,238.831635,243.7099,238.454086,243.446609,243.446609,4558200
7/26/10,242.964752,243.789383,240.873352,242.905136,242.905136,4016200
7/27/10,243.704941,247.142578,243.501266,244.723312,244.723312,4934200
7/28/10,245.87085,246.024841,239.775497,240.610062,240.610062,5024400
7/29/10,241.404892,242.860428,238.116287,240.927994,240.927994,5385700
7/30/10,238.275253,242.105331,238.021896,240.858444,240.858444,4315900
8/2/10,242.91507,245.046204,241.896698,243.620483,243.620483,3741500
8/3/10,243.665192,244.638855,241.807281,243.332352,243.332352,3628000
8/4/10,244.499771,251.861877,243.938416,251.524078,251.524078,7674500
8/5/10,251.310471,252.656708,250.153,252.408325,252.408325,4872200
8/6/10,251.067047,251.235947,246.422256,248.49379,248.49379,6682100
8/9/10,249.502228,251.11673,249.060104,251.042206,251.042206,3768600
8/10/10,249.55191,251.365112,247.674118,250.227509,250.227509,4174800
8/11/10,247.256836,247.390961,244.161957,244.281189,244.281189,4474900
8/12/10,240.406387,245.776459,239.696014,244.415314,244.415314,4437900
8/13/10,242.920044,244.007965,241.434692,241.603607,241.603607,3894500
8/16/10,240.277222,243.352234,238.69751,241.226059,241.226059,2626900
8/17/10,242.686554,245.751617,241.444641,243.675125,243.675125,3805800
8/18/10,243.635391,243.848999,239.219116,239.517166,239.517166,5407600
8/19/10,238.950851,239.696014,232.115311,232.472992,232.472992,7900900
8/20/10,232.472992,234.271286,229.020447,229.517212,229.517212,7886100
8/23/10,229.258896,232.612076,227.386078,230.535583,230.535583,6011200
8/24/10,227.37117,227.70401,224.003082,224.236557,224.236557,5561200
8/25/10,223.546051,227.425812,223.546051,225.841125,225.841125,5217800
8/26/10,226.556473,227.152588,223.764633,224.032883,224.032883,3577000
8/27/10,224.81778,228.508774,222.378647,227.932526,227.932526,4654800
8/30/10,228.091492,228.394516,224.74823,224.882355,224.882355,2478700
8/31/10,223.600693,225.965317,222.552505,223.555984,223.555984,3918800
9/1/10,226.019958,230.967773,224.787964,228.677673,228.677673,6498500
9/2/10,229.924561,230.714432,228.66774,230.09346,230.09346,3390200
9/3/10,233.739746,234.415359,232.209702,233.630463,233.630463,5113700
9/7/10,230.749191,232.28421,230.013977,230.699524,230.699524,3441900
9/8/10,231.091965,234.723358,230.754166,233.769562,233.769562,4834800
9/9/10,237.371124,238.647827,233.769562,236.551468,236.551468,4892700
9/10/10,237.96228,238.344803,236.00502,236.531586,236.531586,3974200
9/13/10,238.89621,240.610062,238.215637,239.576782,239.576782,4512100
9/14/10,239.447617,240.808777,238.488861,238.662735,238.662735,4461700
9/15/10,238.424286,239.388016,237.703964,238.767044,238.767044,4836800
9/16/10,238.424286,239.666199,238.156021,238.975693,238.975693,3964600
9/17/10,240.311996,244.012924,239.035309,243.491318,243.491318,11356500
9/20/10,244.658737,253.555862,244.440155,252.497742,252.497742,8864300
9/21/10,253.193222,258.309937,252.810715,255.071014,255.071014,8990600
9/22/10,254.772949,257.217041,254.186768,256.332794,256.332794,5107100
9/23/10,255.642288,258.165894,253.997986,255.080948,255.080948,4664900
9/24/10,259.184265,262.209564,257.455505,261.941315,261.941315,6757400
9/27/10,262.716278,266.69043,262.716278,263.491241,263.491241,6255100
9/28/10,265.016327,265.070984,257.549896,261.881714,261.881714,7356800
9/29/10,262.219513,264.748077,260.659668,262.140045,262.140045,4372600
9/30/10,262.87027,264.216522,257.783356,261.196167,261.196167,6530300
10/1/10,263.287567,263.595551,259.810181,261.111725,261.111725,4478900
10/4/10,260.77887,262.418213,257.748596,259.487274,259.487274,3906100
10/5/10,262.482788,268.255249,261.5737,267.375977,267.375977,7059700
10/6/10,267.887634,268.230408,263.257751,265.448517,265.448517,5560400
10/7/10,266.372498,266.864319,262.860352,263.292542,263.292542,4822600
10/8/10,264.663605,267.063019,262.105255,266.442047,266.442047,5755600
10/11/10,267.500183,270.540405,266.849396,267.679016,267.679016,5286700
10/12/10,268.31488,271.230896,267.15741,268.94577,268.94577,7556000
10/13/10,271.732635,271.976044,269.41272,269.894592,269.894592,6150800
10/14/10,270.331757,270.863281,266.819611,268.717255,268.717255,13354400
10/15/10,297.698761,298.876099,293.88855,298.781708,298.781708,29842300
10/18/10,298.334625,307.842773,298.334625,306.859192,306.859192,14288600
10/19/10,302.457794,305.423523,299.482147,301.951111,301.951111,9235400
10/20/10,302.105103,306.695251,301.78717,302.025604,302.025604,7095900
10/21/10,303.779205,306.009705,301.042023,304.01767,304.01767,5878900
10/22/10,303.98288,305.423523,303.053925,304.285919,304.285919,4541500
10/25/10,305.80603,310.351471,305.498016,306.258087,306.258087,6357800
10/26/10,304.569061,308.607819,303.540771,307.3013,307.3013,5058400
10/27/10,305.895447,307.996765,304.186554,306.243195,306.243195,4512900
10/28/10,308.021606,308.493561,304.668427,307.291351,307.291351,4396900
10/29/10,306.54126,307.5,304.514435,304.867126,304.867126,4586200
11/1/10,305.87558,308.324646,303.630188,305.512939,305.512939,6214200
11/2/10,307.33609,307.996765,305.304291,305.811005,305.811005,4021000
11/3/10,306.754852,308.905853,304.767792,308.086182,308.086182,6804800
11/4/10,310.301788,312.924713,309.039978,310.117981,310.117981,7188000
11/5/10,309.576508,310.72403,308.548187,310.520355,310.520355,3554300
11/8/10,309.993774,312.711121,309.551666,311.359894,311.359894,4229900
11/9/10,312.964478,313.386719,308.250122,310.391205,310.391205,4503300
11/10/10,309.03006,309.487091,306.759827,309.42746,309.42746,5026400
11/11/10,307.847748,307.922272,305.120483,306.600861,306.600861,4552600
11/12/10,305.0112,306.456787,298.662476,299.69577,299.69577,6830000
11/15/10,299.591461,300.048462,295.105621,295.811035,295.811035,7003000
11/16/10,294.464783,297.013214,289.839874,289.973999,289.973999,6657700
11/17/10,290.609863,292.845337,288.80658,289.889557,289.889557,4916700
11/18/10,292.596924,298.051453,292.378357,296.352509,296.352509,5213600
11/19/10,296.571106,297.013214,293.262604,293.506012,293.506012,4624800
11/22/10,291.836884,294.802582,289.492126,293.699768,293.699768,4401600
11/23/10,291.608368,292.601898,287.231842,289.621307,289.621307,4353200
11/24/10,291.757385,296.372375,291.628235,295.562653,295.562653,4823800
11/26/10,293.322235,294.574066,291.603394,293.093719,293.093719,2639200
11/29/10,292.681396,292.994354,288.101166,289.174194,289.174194,5756600
11/30/10,285.304382,285.304382,274.867249,276.059509,276.059509,14327300
12/1/10,279.680939,283.938263,279.382874,280.351593,280.351593,7557000
12/2/10,282.492645,284.812561,280.848358,284.062439,284.062439,5128800
12/3/10,282.885101,286.37738,282.164795,284.648621,284.648621,5296500
12/6/10,288.40918,289.119568,286.441986,287.31131,287.31131,4214700
12/7/10,293.724609,294.584015,291.106628,291.672943,291.672943,6123900
12/8/10,294.072357,294.345551,289.959106,293.361969,293.361969,3536600
12/9/10,295.021179,295.865692,292.596924,293.838867,293.838867,3762000
12/10/10,294.653564,295.075806,293.237762,294.191559,294.191559,3431500
12/13/10,296.630707,299.551697,295.125488,295.388794,295.388794,4828000
12/14/10,296.615814,297.211914,294.325684,295.532837,295.532837,3307900
12/15/10,295.180145,296.297882,292.671448,293.242737,293.242737,4363500
12/16/10,294.509491,294.966522,292.134949,293.943176,293.943176,3214400
12/17/10,293.590485,294.365448,291.936249,293.491119,293.491119,6214200
12/20/10,295.403687,297.00824,292.42804,295.607361,295.607361,3972200
12/21/10,297.351013,300.406158,296.874115,299.586487,299.586487,3783400
12/22/10,300.048462,301.538788,299.690796,300.788666,300.788666,2430700
12/23/10,300.714142,301.042023,299.069824,300.16272,300.16272,2236000
12/27/10,299.422546,299.939178,297.813019,299.243713,299.243713,2431900
12/28/10,299.079773,299.983887,297.072815,297.524902,297.524902,2143400
12/29/10,299.054932,299.258606,297.524902,298.558167,298.558167,2051600
12/30/10,297.067871,298.722107,296.764832,297.495087,297.495087,1991800
12/31/10,296.441925,297.276489,294.102142,295.065887,295.065887,3098500
1/3/11,296.312775,300.838348,296.312775,300.222351,300.222351,4761100
1/4/11,300.853241,301.131439,298.121002,299.114563,299.114563,3672700
1/5/11,298.096161,303.193024,298.086243,302.567078,302.567078,5097500
1/6/11,303.366882,307.216858,303.053925,304.767792,304.767792,4142300
1/7/11,305.964996,307.127441,303.093658,306.228271,306.228271,4229700
1/10/11,305.413574,305.706665,302.313751,305.120483,305.120483,3178800
1/11/11,306.859192,307.400665,305.264557,306.014679,306.014679,2897200
1/12/11,307.673889,307.673889,305.398682,306.441895,306.441895,3286500
1/13/11,306.491577,307.832855,305.095642,306.352478,306.352478,2685300
1/14/11,306.70517,310.117981,306.546204,310.073273,310.073273,4761900
1/18/11,311.007202,318.920715,310.614746,317.748352,317.748352,7280900
1/19/11,318.985321,319.402588,312.795563,313.833801,313.833801,6856500
1/20/11,314.062317,314.991272,309.631134,311.359894,311.359894,11042800
1/21/11,317.723511,318.791565,303.704681,303.938171,303.938171,17924600
1/24/11,301.82193,304.266052,298.672424,303.565613,303.565613,9258000
1/25/11,302.134918,308.339539,301.300323,307.952057,307.952057,7340900
1/26/11,308.160706,309.233734,305.652039,306.258087,306.258087,4102600
1/27/11,306.948608,307.847748,304.643585,306.402161,306.402161,4064500
1/28/11,307.53479,308.175629,297.942169,298.553192,298.553192,8517100
1/31/11,299.849762,300.281952,295.850769,298.240234,298.240234,5646300
2/1/11,300.291901,304.693268,299.606354,303.545715,303.545715,5526100
2/2/11,303.525848,305.185059,301.802063,304.022614,304.022614,3544200
2/3/11,302.770782,303.74939,301.106598,303.103607,303.103607,3009500
2/4/11,303.103607,303.744446,301.345032,303.51593,303.51593,3121700
2/7/11,303.108582,307.196991,302.636627,305.160217,305.160217,3622400
2/8/11,305.478149,307.812988,305.269501,307.192017,307.192017,3411700
2/9/11,306.441895,307.723541,304.191528,306.258087,306.258087,3708900
2/10/11,304.966492,306.754852,303.804047,306.228271,306.228271,4699100
2/11/11,304.911835,310.480621,304.519409,310.232239,310.232239,5213400
2/14/11,309.655975,312.785645,308.016663,312.045441,312.045441,4283500
2/15/11,311.633118,313.009186,309.536774,310.05838,310.05838,4211000
2/16/11,310.793579,311.225769,309.039978,310.09314,310.09314,3389800
2/17/11,308.617737,311.598358,308.135864,310.609772,310.609772,2976800
2/18/11,310.977386,313.550659,310.073273,313.004211,313.004211,6477500
2/22/11,308.011688,310.445862,301.921295,303.133423,303.133423,7327100
2/23/11,303.193024,305.363892,300.048462,303.684814,303.684814,5816600
2/24/11,303.719604,304.564117,298.732025,302.442902,302.442902,5458600
2/25/11,303.953064,305.37384,302.780701,303.04895,303.04895,3889900
2/28/11,303.029083,306.253113,302.040527,304.718109,304.718109,4592600
3/1/11,306.893951,307.609283,297.713654,298.438934,298.438934,6689500
3/2/11,297.962036,301.042023,295.671936,298.453857,298.453857,4079700
3/3/11,301.230774,303.769287,300.545258,302.810516,302.810516,3915700
3/4/11,302.199493,302.522369,298.160767,298.369385,298.369385,6061100
3/7/11,298.334625,299.89447,291.603394,293.918335,293.918335,6970400
3/8/11,294.549255,297.057922,293.193054,294.241241,294.241241,4599400
3/9/11,293.590485,295.334137,290.982452,293.972992,293.972992,4330000
3/10/11,290.82843,291.414642,287.852783,288.275055,288.275055,6296700
3/11/11,287.24176,288.126007,284.812561,286.491638,286.491638,6103300
3/14/11,284.549286,287.27655,282.174713,283.153351,283.153351,5668700
3/15/11,276.94873,283.65509,275.95517,282.939758,282.939758,8063300
3/16/11,282.169769,283.054016,273.858826,276.75,276.75,7646200
3/17/11,280.416168,282.66156,278.458893,278.866241,278.866241,5836200
3/18/11,280.495636,282.159821,278.061493,278.717224,278.717224,6640000
3/21/11,283.267609,288.026672,282.671509,286.387329,286.387329,6081000
3/22/11,286.769836,287.7435,284.405212,286.794678,286.794678,3798200
3/23/11,285.736572,289.343109,284.151855,289.199036,289.199036,3655900
3/24/11,290.823486,292.293915,287.529907,291.548767,291.548767,4224600
3/25/11,291.543793,291.558685,287.748474,287.996857,287.996857,5754000
3/28/11,289.154327,290.604889,285.498108,285.821014,285.821014,4465500
3/29/11,286.138947,289.064911,284.653595,288.985443,288.985443,3230400
3/30/11,290.30188,290.858246,288.414154,289.04007,289.04007,2863000
3/31/11,289.616333,292.179657,288.990387,291.484161,291.484161,4085100
4/1/11,292.477722,295.671936,292.477722,293.987885,293.987885,5260300
4/4/11,294.584015,295.448395,289.666016,291.941193,291.941193,4135600
4/5/11,288.662537,288.866211,281.012299,282.706268,282.706268,12173500
4/6/11,284.241272,285.721649,282.164795,285.234833,285.234833,5371200
4/7/11,286.004822,288.443939,285.239777,288.126007,288.126007,5095900
4/8/11,290.555206,290.555206,287.162292,287.211975,287.211975,3828300
4/11/11,286.238281,287.182159,284.648621,286.819519,286.819519,3740500
4/12/11,285.642181,286.591003,282.189636,283.461365,283.461365,4198200
